,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_REDACAO,NU_NOTA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC
2565,3128303,Guaranésia,31,MG,588.5446009389672,535.68779342723,485.1446009389668,516.2338028169014,529.8892018779344
2566,3128402,Guarani,31,MG,618.5585585585585,537.372072072072,496.7306306306306,513.2882882882882,521.9774774774775
2567,3128501,Guarará,31,MG,596.8965517241379,515.9189655172412,472.5379310344827,501.44827586206884,516.5551724137932
2568,3128600,Guarda-Mor,31,MG,551.5315315315315,514.3117117117117,463.42162162162174,491.26666666666637,510.7621621621621
2569,3128709,Guaxupé,31,MG,628.4705882352941,566.4916176470595,503.87838235294134,536.4404411764705,544.2198529411768
2570,3128808,Guidoval,31,MG,604.2307692307693,548.5528846153846,515.9644230769231,510.8855769230769,518.7499999999999
2571,3128907,Guimarânia,31,MG,629.4444444444445,568.0824074074076,496.98240740740744,521.3907407407409,530.9370370370369
2572,3129004,Guiricema,31,MG,641.3333333333334,570.5022222222223,500.4385185185187,526.0866666666667,529.9799999999998
2573,3129103,Gurinhatã,31,MG,511.3207547169811,507.18867924528297,450.2264150943397,486.7188679245283,499.14905660377343
2574,3129202,Heliodora,31,MG,557.1764705882352,536.5705882352942,469.6623529411763,498.5164705882352,509.68235294117636
2575,3129301,Iapu,31,MG,590.3225806451613,536.0477419354838,478.11806451612887,510.64645161290304,523.2025806451611
2576,3129400,Ibertioga,31,MG,549.8412698412699,517.2206349206349,466.4111111111113,506.7015873015874,522.4650793650794
2577,3129509,Ibiá,31,MG,557.4829931972789,521.5112244897961,468.7459183673472,492.65850340136086,511.4088435374148
2578,3129608,Ibiaí,31,MG,486.0759493670886,470.66582278481,444.3772151898735,468.4632911392405,485.11392405063293
2579,3129657,Ibiracatu,31,MG,562.6829268292682,486.72682926829276,440.8280487804879,469.1939024390245,495.70365853658535
2580,3129707,Ibiraci,31,MG,570.4347826086956,532.2028985507245,482.1630434782611,509.17753623188406,522.3094202898552
2581,3129806,Ibirité,31,MG,560.1677289500168,517.0126132170401,476.8137202281114,511.3505199597453,526.1888292519292
2582,3129905,Ibitiúra de Minas,31,MG,597.0909090909091,499.9545454545455,467.8036363636363,485.7090909090909,523.0781818181819
2583,3130002,Ibituruna,31,MG,593.3333333333334,511.8516666666668,461.9516666666667,496.6483333333334,511.76500000000004
2584,3130051,Icaraí de Minas,31,MG,513.013698630137,477.3986301369863,440.3267123287672,469.21712328767103,489.13698630136986
2585,3130101,Igarapé,31,MG,584.1002949852507,542.6056047197637,487.5542772861355,518.2001474926254,533.1402654867258
2586,3130200,Igaratinga,31,MG,625.3913043478261,563.066956521739,496.89739130434776,515.7208695652174,528.5365217391304
2587,3130309,Iguatama,31,MG,635.6962025316456,559.7139240506331,501.7607594936709,529.4354430379747,538.7075949367089
2588,3130408,Ijaci,31,MG,596.637168141593,540.9858407079643,488.3460176991151,522.1849557522124,529.6548672566374
2589,3130507,Ilicínea,31,MG,597.3076923076923,529.4151098901101,475.20631868131926,492.58846153846173,509.7024725274727
2590,3130556,Imbé de Minas,31,MG,556.9620253164557,509.8848101265823,464.69873417721504,487.31392405063303,502.6253164556961
2591,3130606,Inconfidentes,31,MG,607.2108843537414,547.3632653061225,488.9333333333331,514.2074829931972,530.0190476190477
2592,3130655,Indaiabira,31,MG,553.2142857142857,505.00625,467.88928571428556,483.87232142857164,500.8678571428572
2593,3130705,Indianópolis,31,MG,550.0,516.4392857142857,467.98690476190507,499.6702380952384,509.53928571428565
2594,3130804,Ingaí,31,MG,515.3488372093024,491.50930232558136,460.5581395348838,476.59767441860475,484.4139534883721
2595,3130903,Inhapim,31,MG,589.2906178489702,537.8416475972535,477.3409610983979,511.52723112128126,525.6553775743708
2596,3131000,Inhaúma,31,MG,566.8852459016393,532.1631147540986,479.7565573770493,517.717213114754,522.6352459016395
2597,3131109,Inimutaba,31,MG,554.6236559139785,502.9612903225807,467.8365591397848,503.0279569892473,521.1139784946238
2598,3131158,Ipaba,31,MG,560.6896551724138,512.183908045977,468.41896551724125,506.92011494252876,519.5114942528736
2599,3131208,Ipanema,31,MG,623.4408602150538,520.4763440860214,470.7587813620073,496.7362007168459,514.3172043010752
2600,3131307,Ipatinga,31,MG,667.2031607402787,575.917903930131,510.0993553753397,539.1384071532553,545.6472655437725
2601,3131406,Ipiaçu,31,MG,533.9759036144578,488.05783132530104,460.84939759036143,489.81686746987947,510.9096385542169
2602,3131505,Ipuiúna,31,MG,580.1769911504425,544.5451327433627,484.03097345132744,510.2823008849558,521.5185840707967
2603,3131604,Iraí de Minas,31,MG,538.3050847457627,530.7228813559323,471.5432203389829,499.27372881355916,512.833898305085
2604,3131703,Itabira,31,MG,608.4401114206128,546.0370473537596,492.7054665738152,525.6179317548766,534.4093314763236
2605,3131802,Itabirinha,31,MG,556.2857142857143,506.19285714285684,451.3485714285715,486.4535714285714,501.77571428571423
2606,3131901,Itabirito,31,MG,616.6247755834829,552.9655296229803,493.06526032316,522.7643626570913,533.5412926391388
2607,3132008,Itacambira,31,MG,533.8461538461538,512.8637362637362,444.32637362637354,476.8241758241759,496.78131868131874
2608,3132107,Itacarambi,31,MG,538.1875,480.8828125000001,456.23968749999995,479.02250000000015,496.19750000000056
2609,3132206,Itaguara,31,MG,599.3548387096774,540.3830645161288,478.5350806451611,512.4782258064516,521.7322580645163
2610,3132305,Itaipé,31,MG,564.2307692307693,507.70641025641015,461.0410256410255,492.4032051282051,509.52884615384613
2611,3132404,Itajubá,31,MG,636.0551248923342,585.3580964685611,511.6140826873396,539.0929801894923,546.9111541774328
2612,3132503,Itamarandiba,31,MG,553.4733893557423,530.1365546218486,474.031232492997,511.9623249299717,520.6474789915973
2613,3132602,Itamarati de Minas,31,MG,659.2592592592592,587.7555555555556,481.70000000000005,523.8925925925926,532.8222222222222
2614,3132701,Itambacuri,31,MG,559.2857142857143,505.32175324675364,460.13961038961037,491.14318181818174,510.8685064935064
2615,3132800,Itambé do Mato Dentro,31,MG,606.060606060606,495.31818181818187,467.4818181818182,492.28181818181827,510.21818181818196
2616,3132909,Itamogi,31,MG,627.5590551181102,551.9102362204725,482.8023622047247,522.528346456693,533.8370078740157
2617,3133006,Itamonte,31,MG,575.330396475771,550.2665198237885,502.14845814977974,528.9515418502206,537.766960352423
2618,3133105,Itanhandu,31,MG,607.6078431372549,541.6572549019605,492.92549019607844,528.4203921568632,542.9647058823534
2619,3133204,Itanhomi,31,MG,593.6486486486486,540.3547297297298,481.02027027027026,514.6344594594592,530.4635135135134
2620,3133303,Itaobim,31,MG,563.8732394366198,521.2084507042249,472.056690140845,498.2457746478876,510.51408450704236
2621,3133402,Itapagipe,31,MG,503.6363636363636,508.9143540669856,469.43349282296685,495.2397129186602,503.454066985646
2622,3133501,Itapecerica,31,MG,640.4481792717087,565.5784313725491,493.8352941176469,528.3913165266116,534.9789915966384
2623,3133600,Itapeva,31,MG,551.5254237288135,511.97457627118655,462.07881355932193,495.9271186440679,522.3474576271187
2624,3133709,Itatiaiuçu,31,MG,571.578947368421,538.2321637426903,472.6157894736843,504.1099415204678,522.9035087719295
2625,3133758,Itaú de Minas,31,MG,590.8243727598566,548.6767025089606,477.2412186379927,513.0064516129031,531.9781362007168
2626,3133808,Itaúna,31,MG,657.7729257641921,601.3924308588065,515.3891557496361,549.959606986899,553.9741630276573
2627,3133907,Itaverava,31,MG,579.6610169491526,526.2152542372883,466.43728813559323,508.14576271186445,513.6847457627119
2628,3134004,Itinga,31,MG,479.3063583815029,477.08843930635834,433.40809248554916,471.3369942196531,495.1127167630051
2629,3134103,Itueta,31,MG,565.4545454545455,545.4568181818181,479.0295454545456,517.9159090909093,527.290909090909
2630,3134202,Ituiutaba,31,MG,556.4261460101868,518.478140916808,475.2956281833605,500.26926994906705,517.8035229202043
2631,3134301,Itumirim,31,MG,611.7808219178082,534.5047945205479,471.941095890411,502.9294520547946,512.1972602739726
2632,3134400,Iturama,31,MG,537.2958500669343,521.0908969210174,473.72356091030764,495.40000000000055,514.882329317269
2633,3134509,Itutinga,31,MG,545.9375,510.8703125,476.2984375,497.47343750000005,508.05937499999993
2634,3134608,Jaboticatubas,31,MG,548.068669527897,514.8244635193131,461.1935622317597,504.05665236051516,515.3459227467812
2635,3134707,Jacinto,31,MG,539.5522388059702,488.03582089552236,452.5746268656716,476.8141791044778,501.9522388059703
2636,3134806,Jacuí,31,MG,603.1683168316831,558.5930693069306,476.75049504950505,507.407920792079,520.5663366336634
2637,3134905,Jacutinga,31,MG,590.0895522388059,563.8008955223881,503.089253731343,534.9456716417908,537.0716417910445
2638,3135001,Jaguaraçu,31,MG,571.8918918918919,515.5405405405405,472.5324324324325,500.93513513513517,524.9243243243244
2639,3135050,Jaíba,31,MG,527.9685039370079,492.0425196850396,451.34251968503963,475.73999999999984,497.0688188976378
2640,3135076,Jampruca,31,MG,564.3478260869565,495.82826086956493,466.77608695652174,498.4065217391303,508.70217391304357
2641,3135100,Janaúba,31,MG,566.6940639269407,515.0472146118715,468.3313698630138,493.91310502283125,511.6811415525112
2642,3135209,Januária,31,MG,524.9048625792811,487.8947674418604,456.415644820295,479.20496828752664,499.36997885835126
2643,3135308,Japaraíba,31,MG,637.2602739726027,579.7027397260273,479.9164383561644,517.7698630136986,527.3643835616438
2644,3135357,Japonvar,31,MG,567.3504273504274,498.2059829059829,443.6162393162392,490.374358974359,506.35384615384635
2645,3135407,Jeceaba,31,MG,571.8681318681319,524.8472527472527,477.82857142857137,506.8131868131865,518.7285714285714
2646,3135456,Jenipapo de Minas,31,MG,507.46031746031747,492.4698412698412,458.51507936507943,486.9269841269839,503.1007936507938
2647,3135506,Jequeri,31,MG,545.398773006135,506.606134969325,460.17914110429484,493.89877300613506,508.01779141104294
2648,3135605,Jequitaí,31,MG,579.5121951219512,481.47804878048794,467.9353658536586,488.35487804878073,515.8865853658533
2649,3135704,Jequitibá,31,MG,574.3283582089553,530.9343283582092,468.1388059701493,501.45970149253714,520.6985074626866
2650,3135803,Jequitinhonha,31,MG,516.8284789644013,493.2326860841425,457.0608414239478,492.98284789644026,506.22815533980554
2651,3135902,Jesuânia,31,MG,548.5714285714286,535.5539682539683,478.56031746031755,511.3650793650792,521.8253968253969
2652,3136009,Joaíma,31,MG,498.8888888888889,486.5673611111111,445.61111111111126,466.68055555555515,496.58194444444445
2653,3136108,Joanésia,31,MG,542.0833333333334,503.78958333333327,454.99375000000003,498.2708333333332,514.1541666666668
2654,3136207,João Monlevade,31,MG,634.8377281947262,562.7829614604459,500.50425963488823,529.770892494929,537.2682048681554
2655,3136306,João Pinheiro,31,MG,566.0836501901141,520.033840304183,476.3816223067179,501.9583016476551,516.9552598225607
2656,3136405,Joaquim Felício,31,MG,582.4137931034483,502.4189655172417,467.4068965517241,507.99137931034477,510.13103448275876
2657,3136504,Jordânia,31,MG,499.52,485.964,443.0920000000001,476.75520000000006,496.1871999999998
2658,3136520,José Gonçalves de Minas,31,MG,515.8,495.7650000000002,437.06099999999986,469.44800000000004,493.1290000000001
2659,3136553,José Raydan,31,MG,516.0,511.3783333333332,457.9933333333332,479.16499999999996,505.50500000000005
2660,3136579,Josenópolis,31,MG,546.4705882352941,464.7411764705882,437.9088235294117,457.90000000000003,496.8529411764705
2661,3136603,Nova União,31,MG,552.3913043478261,517.933695652174,472.79782608695643,507.4152173913044,525.6923913043478
2662,3136652,Juatuba,31,MG,575.8964143426294,533.4420318725095,485.90000000000055,515.9450199203189,529.9376494023896
2663,3136702,Juiz de Fora,31,MG,640.0178443968593,572.1019539614499,513.526490007141,548.5146234832292,549.2744825124925
2664,3136801,Juramento,31,MG,570.1694915254237,489.70847457627104,455.7779661016949,486.04406779661,503.2966101694916
2665,3136900,Juruaia,31,MG,615.0364963503649,592.5401459854014,504.20729927007284,528.5861313868614,535.0306569343063
2666,3136959,Juvenília,31,MG,520.4580152671756,482.3587786259541,443.13587786259535,474.05114503816793,491.9786259541988
2667,3137007,Ladainha,31,MG,524.3795620437957,489.6890510948906,446.6430656934306,485.4978102189781,502.9897810218977
2668,3137106,Lagamar,31,MG,535.2112676056338,513.9309859154931,469.2718309859154,495.31549295774647,522.0464788732394
2669,3137205,Lagoa da Prata,31,MG,635.6847545219638,554.3076227390171,494.99056847545245,526.1317829457367,538.1342377260983
2670,3137304,Lagoa dos Patos,31,MG,478.3529411764706,484.1035294117647,442.5682352941176,471.78117647058826,495.8105882352943
2671,3137403,Lagoa Dourada,31,MG,632.0413436692506,552.8160206718343,490.8630490956071,518.1235142118862,530.2576227390178
2672,3137502,Lagoa Formosa,31,MG,646.3063063063063,551.374774774775,492.79069069069106,521.1075075075076,524.7510510510515
2673,3137536,Lagoa Grande,31,MG,493.57798165137615,500.6880733944955,460.76330275229355,485.68256880733924,504.5174311926606
2674,3137601,Lagoa Santa,31,MG,627.9971181556195,561.0574927953899,506.6265850144092,541.1342939481266,546.5408501440916
2675,3137700,Lajinha,31,MG,602.7530364372469,554.7275303643721,500.6109311740893,525.8595141700407,533.229149797571
2676,3137809,Lambari,31,MG,566.1413043478261,545.1861413043472,479.65597826086923,512.6489130434783,529.5752717391305
2677,3137908,Lamim,31,MG,653.8666666666667,546.6053333333333,471.3693333333332,503.4706666666667,528.0333333333333
2678,3138005,Laranjal,31,MG,567.5,538.678125,476.9916666666666,497.26145833333345,510.20104166666647
2679,3138104,Lassance,31,MG,530.0,514.8597560975609,470.3475609756098,495.3878048780488,511.0792682926832
2680,3138203,Lavras,31,MG,635.2941176470588,567.0660383490396,509.93145921351964,538.6220669483254,543.9745856353597
2681,3138302,Leandro Ferreira,31,MG,580.0,524.0115384615384,475.75000000000006,525.2692307692307,515.8153846153846
2682,3138351,Leme do Prado,31,MG,589.4674556213017,509.13195266272174,470.54852071005917,500.66153846153856,504.96153846153874
2683,3138401,Leopoldina,31,MG,602.6923076923077,547.6550480769226,488.3405048076918,519.7027644230776,532.5519230769235
2684,3138500,Liberdade,31,MG,553.8823529411765,535.1258823529412,463.09058823529415,512.7152941176471,517.2682352941176
2685,3138609,Lima Duarte,31,MG,560.9386281588447,532.7617328519857,484.372202166065,511.6108303249094,523.7552346570398
2686,3138625,Limeira do Oeste,31,MG,536.551724137931,517.4770114942528,470.65632183908053,488.0482758620689,511.5850574712646
2687,3138658,Lontra,31,MG,543.6595744680851,498.1340425531914,466.2127659574469,484.8148936170215,505.84382978723414
2688,3138674,Luisburgo,31,MG,614.7058823529412,514.339705882353,487.4897058823529,505.96470588235303,509.2897058823527
2689,3138682,Luislândia,31,MG,500.4026845637584,487.2697986577179,439.91073825503355,465.7456375838926,499.5234899328857
2690,3138708,Luminárias,31,MG,598.1012658227849,511.9411392405064,474.1588607594936,497.2050632911391,515.5721518987341
2691,3138807,Luz,31,MG,622.1505376344086,565.6082437275987,509.1422939068101,530.3200716845882,536.8888888888888
2692,3138906,Machacalis,31,MG,555.578947368421,494.0694736842105,443.5052631578946,473.45999999999987,489.8505263157893
2693,3139003,Machado,31,MG,608.9690721649484,553.8742268041234,492.0963917525773,516.8867697594502,529.6099656357392
2694,3139102,Madre de Deus de Minas,31,MG,553.3333333333334,505.53238095238095,469.04285714285703,505.0895238095238,509.5323809523809
2695,3139201,Malacacheta,31,MG,548.2282282282282,517.4855855855858,463.2180180180185,495.427927927928,512.743543543543
2696,3139250,Mamonas,31,MG,556.5079365079365,529.7698412698413,465.12539682539676,497.4904761904761,507.02857142857147
2697,3139300,Manga,31,MG,495.16819571865443,462.9951070336391,433.5131498470953,460.5721712538225,483.90428134556595
2698,3139409,Manhuaçu,31,MG,616.0881934566145,550.7511379800851,492.5073257467988,524.1274537695585,532.9601706970138
